Please select a vector model (TF/TF-IDF): TF-IDF
Creating gesture-gesture similarity matrix based on Dot product similarity...
Found Gesture-Gesture Similarity Matrix Performing NMF
Principal Component 1 Similarity Scores:
Gesture |       Score
583     |       0.015451184020718458
581     |       0.013069817510894989
24      |       0.010415861622094964
25      |       0.009868356550814635
3       |       0.009650619126884674
19      |       0.009294280744748161
18      |       0.008834893299669322
257     |       0.008289431889194156
572     |       0.00787619417889278
561     |       0.00786484428225721
5       |       0.007764986306310663
16      |       0.007054606205167515
567     |       0.00695309450321315
9       |       0.00692767362496214
269     |       0.006927556698801104
565     |       0.006917068275807732
270     |       0.006746460166424544
560     |       0.006658534549389463
579     |       0.006481847789488809
576     |       0.00647257543570326
570     |       0.006201066482953691
261     |       0.006103338144613208
15      |       0.006087789104434613
249     |       0.0060684638528550475
573     |       0.005805720079574549
7       |       0.005793993773158388
568     |       0.005652235025945171
582     |       0.005552977388768777
2       |       0.005531289251274927
8       |       0.00541234429060943
21      |       0.005286638087477743
569     |       0.005282581634098105
10      |       0.0051602732865026505
571     |       0.005052800636676114
13      |       0.005025351439301311
22      |       0.005005303958822268
259     |       0.004848851310877633
562     |       0.004777631844286724
563     |       0.004760982279663178
574     |       0.004752994297541196
276     |       0.004700237248180176
575     |       0.004684107903638861
564     |       0.004657606894747944
578     |       0.0046254411558269235
566     |       0.00462436455511055
14      |       0.004585211560861965
588     |       0.004578608562369571
586     |       0.004451955251854614
272     |       0.004289519407279398
264     |       0.004274779305388453
580     |       0.004250340131917173
577     |       0.004229705319069271
251     |       0.00422307759205524
267     |       0.0042077249101824
6       |       0.0041691407374062255
589     |       0.004100138800358856
28      |       0.003936833565124438
271     |       0.003932093402798229
31      |       0.0038956560966440152
255     |       0.003852602754307926
265     |       0.0038522734589544545
559     |       0.003796686455194093
250     |       0.003716373713271324
263     |       0.0036747346302025883
30      |       0.003655025209140864
273     |       0.0036313067227815303
1       |       0.0035629722840774653
11      |       0.0035456954468506296
252     |       0.0035026184005782874
260     |       0.0032688881260111214
585     |       0.0032011786843549918
254     |       0.0031144611927651222
23      |       0.0030985107850761136
587     |       0.003049623478896381
26      |       0.0027796214245178652
262     |       0.002637287337390973
274     |       0.0025775421735226515
266     |       0.0025452336377880733
17      |       0.0023743206261126995
4       |       0.002263334738863182
27      |       0.001692827550227405
253     |       0.0014960704026047394
29      |       0.0014683734266656406
256     |       0.0013990216146763665
268     |       0.001382848515038776
20      |       0.0011764675521559543
258     |       0.0005586420483520373
12      |       0.0005066510454668089
275     |       0.0
277     |       0.0
278     |       0.0
279     |       0.0
584     |       0.0


Principal Component 2 Similarity Scores:
Gesture |       Score
584     |       0.030242356686656882
27      |       0.02843097027039133
276     |       0.019272711949770767
581     |       0.004289711909099919
583     |       0.004230104873286088
2       |       0.004216795996443068
24      |       0.0037297978703794915
563     |       0.0025128932457633996
257     |       0.0022966536464650244
19      |       0.002266677746993004
25      |       0.002244861301160671
3       |       0.0018037079714892687
579     |       0.0017793951169992157
15      |       0.001717515559699445
5       |       0.001564207927918102
250     |       0.0012975407985211088
565     |       0.0012726398072472583
279     |       0.001267563544095351
16      |       0.001257096314700114
261     |       0.0010495416346414696
21      |       0.0009220724055811848
9       |       0.0009193861250757192
260     |       0.0008591961183572288
271     |       0.0008431701309336568
4       |       0.0008368751181349279
22      |       0.0007857638371014535
258     |       0.0006847300833492608
12      |       0.0006769158046938782
567     |       0.0006677846422520553
277     |       0.0006140217767268924
587     |       0.0006049928656843523
7       |       0.0005574761878155851
18      |       0.0005102254945789206
278     |       0.00048166139452518876
17      |       0.00046565573149616576
252     |       0.0004625489718250157
29      |       0.00045934092171427243
578     |       0.00045694098678874726
6       |       0.00045459005367378736
11      |       0.00043977697601240074
254     |       0.0004345163636590677
256     |       0.00041678348269863735
275     |       0.0004112867631185123
253     |       0.0004056185498459153
20      |       0.00040524756856457174
559     |       0.00040177916837211947
561     |       0.0003996713666465957
264     |       0.0003890674422829414
263     |       0.0003771307123163457
1       |       0.00037490517183748064
266     |       0.0003543430952625382
26      |       0.00035341151021446425
269     |       0.00035192981964244014
572     |       0.0003514549588789731
585     |       0.0003443193925478515
28      |       0.00033857937494571893
274     |       0.00026102649860240777
568     |       0.0002565319758539213
255     |       0.00025088621414327583
262     |       0.0002480876271612257
589     |       0.00024112791902602753
265     |       0.00023852106141788483
268     |       0.00020251160621770104
13      |       0.0001791117738834139
273     |       0.00015820073979641895
588     |       0.00013604829803356595
10      |       8.627262069569279e-05
582     |       7.359730094103482e-05
272     |       5.4136271083865104e-05
267     |       4.8800054189743954e-05
251     |       4.538451527638259e-05
574     |       3.487991794209328e-05
575     |       3.165806221219646e-05
31      |       1.6531029912153444e-05
14      |       1.2172841589371449e-05
8       |       0.0
23      |       0.0
30      |       0.0
249     |       0.0
259     |       0.0
270     |       0.0
560     |       0.0
562     |       0.0
564     |       0.0
566     |       0.0
569     |       0.0
570     |       0.0
571     |       0.0
573     |       0.0
576     |       0.0
577     |       0.0
580     |       0.0
586     |       0.0


Principal Component 3 Similarity Scores:
Gesture |       Score
258     |       0.01658338381730897
260     |       0.016374609973784114
254     |       0.014544991583893864
266     |       0.013399608789173617
279     |       0.013145755675044182
252     |       0.012808309031207131
271     |       0.012227044923204361
256     |       0.011995184442588973
250     |       0.011376595423830835
253     |       0.010521952382470395
263     |       0.009451264726540027
261     |       0.008997614223386264
4       |       0.008938159280594764
265     |       0.008269406035651494
2       |       0.008046861320282898
6       |       0.007635974767984101
255     |       0.007363239827918048
249     |       0.006591721154649373
