Please select a vector model (TF/TF-IDF): TF-IDF
Creating gesture-gesture similarity matrix based on SVD...
Found Gesture-Gesture Similarity Matrix Performing NMF
Principal Component 1 Similarity Scores:
Gesture |       Score
582     |       0.5519472845240844
18      |       0.5481363759847468
576     |       0.546405937931551
577     |       0.545380224374552
13      |       0.5345376329686805
269     |       0.5309469181320672
30      |       0.5305493021931376
270     |       0.5189616652351656
562     |       0.5121335548377229
585     |       0.5106647081558426
14      |       0.5106045357134199
264     |       0.5099611013243851
5       |       0.5080587873980895
570     |       0.5064192109246325
8       |       0.5054178814191262
28      |       0.49495288409275173
573     |       0.4867052512992978
586     |       0.47565819488227185
267     |       0.4728249494171337
560     |       0.45920829734908036
273     |       0.44576728511807323
569     |       0.4448318486711997
566     |       0.44194075066783006
564     |       0.43928404690051837
568     |       0.429633474877574
561     |       0.4160492741730475
17      |       0.415758669174203
6       |       0.41313986059130536
571     |       0.4068538959158485
