Please select a vector model (TF/TF-IDF): TF
Creating gesture-gesture similarity matrix based on SVD...
Found Gesture-Gesture Similarity Matrix Performing NMF
Principal Component 1 Similarity Scores:
Gesture |       Score
572     |       0.9346813374156349
17      |       0.8948912924918074
573     |       0.8774277869277076
566     |       0.8588841525034283
562     |       0.856434719363274
8       |       0.8509493180187216
570     |       0.8276032837935746
19      |       0.8213267011207679
270     |       0.8176277998543989
26      |       0.7954913630527647
569     |       0.7835922142774473
28      |       0.7715634014820799
571     |       0.7590268994073223
575     |       0.7550989092819389
267     |       0.7549421349899235
276     |       0.7443586021865352
564     |       0.7385052878347853
14      |       0.7311607748097652
574     |       0.7274017822979286
31      |       0.7147703750612304
22      |       0.6998430591866974
6       |       0.6742100651685029
260     |       0.673346686110284
25      |       0.6668448561774418
560     |       0.6629786885922961
577     |       0.6586086197423237
29      |       0.6446517378967946
272     |       0.6444496260748369
264     |       0.6189759107254018
16      |       0.6132172714062645
565     |       0.6083218433634882
27      |       0.6013916791925945
2       |       0.600681931253924
259     |       0.6001673261550736
563     |       0.5998537182445588
266     |       0.5963452813502618
568     |       0.5892503332111813
20      |       0.5845892826779736
567     |       0.5722147829453121
11      |       0.572180173764597
13      |       0.5666822955873335
251     |       0.561411171076458
23      |       0.5609496740768978
256     |       0.5558867384674004
30      |       0.5518817509454564
24      |       0.543578800789858
3       |       0.5406289718661922
9       |       0.5310402620107355
559     |       0.5308431719572431
561     |       0.5288047077325057
250     |       0.4921441137272066
4       |       0.4882910951287772
1       |       0.4759141119780422
589     |       0.46557217689948993
582     |       0.46312218130029875
12      |       0.4615203893839939
10      |       0.44722452409787955
254     |       0.44387825524867586
271     |       0.4360661654094589
18      |       0.4334957185998062
252     |       0.4221399521925101
269     |       0.4219182650096156
265     |       0.41247434920794057
255     |       0.39577881451720126
583     |       0.39243606899458083
576     |       0.38334372987060794
586     |       0.37563008857703784
578     |       0.3637936576795765
585     |       0.34576253663509715
7       |       0.3392403246366162
279     |       0.33472358695946597
262     |       0.333121086878397
277     |       0.32424031083747806
5       |       0.3218726250996979
584     |       0.31844887984279757
263     |       0.3152276161307241
588     |       0.3058889910911389
261     |       0.29223369636285085
249     |       0.29133811813373445
15      |       0.27587469455134156
587     |       0.2646397561784967
278     |       0.2541820601936854
580     |       0.24905303550147956
253     |       0.22022159249599227
581     |       0.20649649786422425
21      |       0.1934447725470308
579     |       0.17924834166528764
268     |       0.10838217032411937
275     |       0.10428151400501412
274     |       0.09777592149313923
258     |       0.08314817272718467
257     |       0.0
273     |       0.0


Principal Component 2 Similarity Scores:
Gesture |       Score
263     |       0.8431475722559002
273     |       0.813835623461732
254     |       0.8135429731695241
258     |       0.8099428792231239
265     |       0.7787667997245421
262     |       0.7742538069731765
253     |       0.7469964314116936
255     |       0.744961100563311
271     |       0.7395832279393074
266     |       0.730002234951625
256     |       0.7283903840132706
252     |       0.72718371552195
260     |       0.7087499240897136
275     |       0.6546302419206791
277     |       0.6371195345887339
261     |       0.5678652834442283
267     |       0.5631732399702807
250     |       0.5615749186137627
268     |       0.5207339580856578
264     |       0.4881408562194241
274     |       0.47534464321049347
564     |       0.4702006832262979
576     |       0.4678088366629677
257     |       0.46621308226566227
259     |       0.4631270108452666
251     |       0.46304977452490015
279     |       0.455146432493253
577     |       0.44585234954471953
586     |       0.4387689789423901
559     |       0.43098760167446387
249     |       0.4231663463400338
4       |       0.4054594482093773
272     |       0.39260010804079315
568     |       0.3600150438692136
584     |       0.3492297542981248
1       |       0.34843103492613814
588     |       0.34417277586714656
30      |       0.3325502912499431
581     |       0.3311923883248936
269     |       0.33012939145636955
567     |       0.3245558236174845
560     |       0.3222556469627616
278     |       0.32037921913083156
575     |       0.3199200372862544
15      |       0.3031330926891953
2       |       0.30198358567101463
582     |       0.2931576239180451
569     |       0.28687120328117044
565     |       0.28092275168636155
6       |       0.2765581400630068
270     |       0.2749871231344656
23      |       0.2705741462392098
12      |       0.2595849714339412
572     |       0.2515731639238108
562     |       0.2453984298891519
561     |       0.24503181690873907
276     |       0.23998964456361385
574     |       0.2378588777471466
7       |       0.23641523007839352
585     |       0.22683035796533785
3       |       0.2236659258052217
563     |       0.21642085219510085
31      |       0.20923183458816969
11      |       0.2024684549531417
16      |       0.20216897708713757
571     |       0.19589774751565547
14      |       0.1929738069308113
20      |       0.18293303488875276
579     |       0.17729564820576263
580     |       0.16362497824123332
21      |       0.16306601152583344
578     |       0.1626768850404159
9       |       0.16080074345236825
566     |       0.15901590838651575
587     |       0.14448469080880766
570     |       0.11958411808531125
19      |       0.11373785281613395
573     |       0.1102412812191024
29      |       0.1096711121888768
24      |       0.10632945499689166
22      |       0.1025332715563709
583     |       0.10249326596871092
26      |       0.09749490243871664
589     |       0.09194820871460277
8       |       0.08756876319878795
25      |       0.0769950229441836
5       |       0.07017322681316752
13      |       0.046456107757491476
17      |       0.029730691277324778
10      |       0.009828921214297017
27      |       0.00022200825504963285
18      |       0.0
28      |       0.0


Principal Component 3 Similarity Scores:
Gesture |       Score
5       |       0.9315440502164132
7       |       0.8834863912726384
18      |       0.8828517155600543
10      |       0.867325466222307
21      |       0.8338266718343806
579     |       0.8327448584889203
249     |       0.8325024104041495
257     |       0.8050949071446566
13      |       0.7947980632100414
561     |       0.7874262654114542
9       |       0.7507412925951248
576     |       0.7428828858068665
261     |       0.7351498968629209
567     |       0.7333551402177868
3       |       0.7281839771964937
565     |       0.7244376278592479
563     |       0.7238998930626238
11      |       0.7090194173718847
269     |       0.7016632621174078
16      |       0.6824080917941996
